MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,Normal
1,98,0,1,98,0,1.000000031,97.99999887,4.31E-05,1.831417017,92.80522703,206.8926389,26.81076286,93.0130681,266.6134623,1,98,0,1,98,0,1.000000031,97.99999887,4.31E-05,1.831417017,92.80522703,206.8926389,26.81076286,93.0130681,266.6134623,1,98,0,114.90866,4.25E-05,6.44E-88,0,1,98,0,114.9092601,0.043715074,1.17E-51,0,1.000000031,97.99999887,0.00656459,115.5090719,42.09234791,-6.96E-14,-1.63E-12,1.433771335,90.255126,15.30758436,115.7348923,395.0549797,-13.66030939,-0.050038004,10.53602259,79.13119822,18.99953898,110.5196814,508.1182554,5.718341109,0.015915852,1,25.00591207,0,1,25.00591207,0,1.000000031,25.00591146,1.22E-05,1.433771335,20.54597189,77.32972241,10.53602259,14.76141174,108.5247148,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,0,138.5929291,0,-1.991006e-318,0,1.141550853,98,0,138.5929291,1.82E-12,4.77E-30,0,5.304383569,98,1.35E-06,138.5929291,2.57E-12,1.37E-29,7.54E-18,1
1.005389251,101.9785586,0.085306061,1.043542868,101.833096,0.639759027,1.351807983,100.9589998,3.080331707,2.649748768,96.27528166,148.677628,27.53213681,93.33948417,259.7566754,1.005389251,101.9785586,0.085306061,1.043542868,101.833096,0.639759027,1.351807983,100.9589998,3.080331707,2.649748768,96.27528166,148.677628,27.53213681,93.33948417,259.7566754,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-6.51E-40,0,1.071633936,102,0,144.2497834,1.82E-12,1.57E-30,0,4.220505393,102,0,144.2497834,3.64E-12,-4.65E-28,0,1,39.03348184,0,1,39.03348184,0,1,39.03348184,4.55E-13,1.071633936,39.03025851,0.000202147,4.220505393,39.01326257,0.114419068,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-6.51E-40,0,1.071633936,102,0,144.2497834,1.82E-12,1.57E-30,0,4.220505393,102,0,144.2497834,3.64E-12,-4.65E-28,0,1
2.005361006,101.9892506,0.042881989,2.043525277,101.9147706,0.33365374,2.351800387,101.4016395,2.035413797,3.64974728,97.84380624,114.4603029,28.53213527,93.64301966,253.1893115,2.005361006,101.9892506,0.042881989,2.043525277,101.9147706,0.33365374,2.351800387,101.4016395,2.035413797,3.64974728,97.84380624,114.4603029,28.53213527,93.64301966,253.1893115,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,1.82E-12,1.63E-63,0,1.071637998,102,1.35E-06,144.2497834,1.82E-12,-7.33E-34,0,4.220745432,102,1.91E-06,144.2497834,3.64E-12,-5.60E-28,0,1,39.032619,0,1,39.032619,0,1,39.032619,0,1.071637998,39.02949472,0.000190171,4.220745432,39.01073775,0.121006661,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,1.82E-12,1.63E-63,0,1.071637998,102,1.35E-06,144.2497834,1.82E-12,-7.33E-34,0,4.220745432,102,1.91E-06,144.2497834,3.64E-12,-5.60E-28,0,1
3.005306325,101.9928274,0.028638886,3.043491844,101.9427744,0.22562768,3.351787561,101.5801593,1.503101503,4.649745289,98.73766031,92.75989118,29.53213371,93.92599889,246.9007363,3.005306325,101.9928274,0.028638886,3.043491844,101.9427744,0.22562768,3.351787561,101.5801593,1.503101503,4.649745289,98.73766031,92.75989118,29.53213371,93.92599889,246.9007363,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,-1.77E-51,0,1.071640403,102,0,144.2497834,0,1.55E-30,0,4.220752432,102,0,144.2497834,1.82E-12,1.09E-28,0,1,39.03210092,0,1,39.03210092,0,1,39.03210092,4.55E-13,1.071640403,39.02904247,0.000184052,4.220752432,39.01066289,0.120843622,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,-1.77E-51,0,1.071640403,102,0,144.2497834,0,1.55E-30,0,4.220752432,102,0,144.2497834,1.82E-12,1.09E-28,0,1
3.987899528,101.994626,0.021467105,4.032902778,101.9569641,0.170291627,4.34789581,101.6767211,1.188610092,5.649205126,99.31514681,77.89036773,30.53179062,94.1904446,240.8792625,3.987899528,101.994626,0.021467105,4.032902778,101.9569641,0.170291627,4.34789581,101.6767211,1.188610092,5.649205126,99.31514681,77.89036773,30.53179062,94.1904446,240.8792625,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,4.07E-12,8.86E-40,3.44E-28,1.07163458,102,0,144.2497834,0,-7.22E-40,0,4.2207393,102,1.35E-06,144.2497834,4.07E-12,1.64E-28,6.37E-17,1,39.03323793,0,1,39.03323793,0,1,39.03323793,6.82E-13,1.07163458,39.030137,0.000187231,4.2207393,39.01079948,0.120040992,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,4.07E-12,8.86E-40,3.44E-28,1.07163458,102,0,144.2497834,0,-7.22E-40,0,4.2207393,102,1.35E-06,144.2497834,4.07E-12,1.64E-28,6.37E-17,1
4.987734772,101.9957034,0.017167756,5.032802808,101.9655152,0.13675017,5.347859883,101.7371713,0.982239106,6.649200458,99.71893268,67.09718481,31.53178809,94.43811706,235.112881,4.987734772,101.9957034,0.017167756,5.032802808,101.9655152,0.13675017,5.347859883,101.7371713,0.982239106,6.649200458,99.71893268,67.09718481,31.53178809,94.43811706,235.112881,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,1.49E-51,8.22E-40,1.071637136,102,0,144.2497834,1.82E-12,1.13E-79,0,4.222780113,102,1.35E-06,144.2497834,4.07E-12,-3.00E-29,-1.17E-17,1,39.03271198,0,1,39.03271198,0,1,39.03271198,2.27E-13,1.071637136,39.02965876,0.00024442,4.222780113,38.99070975,0.569146079,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,1.49E-51,8.22E-40,1.071637136,102,0,144.2497834,1.82E-12,1.13E-79,0,4.222780113,102,1.35E-06,144.2497834,4.07E-12,-3.00E-29,-1.17E-17,1
1.00002241,60.00094112,0.039522639,1.003114145,60.13028097,5.450759403,1.455711135,73.06584339,374.9225703,6.197809855,93.3103894,269.742306,31.76477162,93.35395636,263.8722432,1.00002241,60.00094112,0.039522639,1.003114145,60.13028097,5.450759403,1.455711135,73.06584339,374.9225703,6.197809855,93.3103894,269.742306,31.76477162,93.35395636,263.8722432,1.000000024,60.00000091,0.005895755,84.85281515,5.36E-05,9.08E-13,2.41E-08,1.000026848,60.00102019,0.196890816,84.85432863,0.057629328,1.09E-06,2.69E-05,1.029943486,61.10477172,6.384418921,86.43965879,58.52554993,1.203344708,0.029084161,2.009508845,75.19914549,18.6159476,106.3708172,490.2760194,95.80817972,0.27636115,11.1727815,77.41889424,18.93409164,109.488518,507.0021049,32.30516331,0.090110869,1.000000024,5.061614517,9.58E-06,1.000026848,5.062149481,0.01067877,1.029943486,5.641453418,11.22827573,2.009508845,12.84042837,98.78781279,11.1727815,13.89324855,106.4787026,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.000000001,60,0,84.85281374,9.09E-13,4.17E-47,0,1.205750495,60,6.74E-07,84.85281374,4.55E-13,7.72E-35,0,6.051263816,60,9.54E-07,84.85281374,2.03E-12,-3.67E-30,-2.85E-18,1
1,98,0,1,98,0,1.000000042,97.99999896,4.15E-05,2.091216228,95.55291724,146.2417147,27.70010652,93.52168292,255.0973388,1,98,0,1,98,0,1.000000042,97.99999896,4.15E-05,2.091216228,95.55291724,146.2417147,27.70010652,93.52168292,255.0973388,1,98,0,114.9086599,4.07E-05,6.24E-88,0,1,98,0,114.9092453,0.042641965,1.15E-51,0,1.000000029,97.99999891,0.006429044,115.5076676,41.99758058,-6.69E-14,-1.60E-12,1.353803797,92.04121268,13.81762541,118.8756665,395.8841694,-11.68241086,-0.045400288,10.39136159,79.39949184,18.99579308,110.8978345,508.6596369,-1.748626544,-0.004861713,1,25.0582149,0,1,25.0582149,0,1.000000029,25.05821433,1.14E-05,1.353803797,21.86521214,54.63341854,10.39136159,14.96769546,107.0735821,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,1.91E-06,138.5929291,4.07E-12,0,0,1.141513563,98,0,138.5929291,3.64E-12,9.09E-33,0,5.304921151,98,0,138.5929291,1.82E-12,4.14E-29,0,1
1.00000003,60.00000113,4.28E-05,1.000030414,60.00115571,0.043915679,1.031214733,61.15025493,42.38660097,2.478546206,81.2086548,391.4612037,27.75623706,92.31396579,284.9328376,1.00000003,60.00000113,4.28E-05,1.000030414,60.00115571,0.043915679,1.031214733,61.15025493,42.38660097,2.478546206,81.2086548,391.4612037,27.75623706,92.31396579,284.9328376,1.00000003,60.00000113,0.006541579,114.90866,4.28E-05,1.06E-140,0,1.000030414,60.00115571,0.209560682,114.9092628,0.043915679,2.51E-83,0,1.031214733,61.15025491,6.510499241,115.5134342,42.38660037,-7.14E-08,-1.73E-06,1.957175754,75.67006531,18.70592246,119.1673149,398.3872434,-33.63722631,-0.130299049,11.03728033,77.6418585,18.95139106,111.0536562,509.1150351,-0.733464349,-0.00203742,1.00000003,5.001629709,1.19E-05,1.000030414,5.002239104,0.012233942,1.031214733,5.608739282,11.8079744,1.957175754,13.24892768,97.7800728,11.03728033,14.06474962,105.5560052,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.000000001,60,9.54E-07,84.85281374,1.29E-12,8.76E-38,9.63E-26,1.150094914,60,6.74E-07,84.85281374,4.55E-13,2.22E-36,0,5.913115118,60,6.74E-07,84.85281374,1.87E-12,-1.78E-29,-1.96E-17,1
1.000764612,77.9862475,0.247355868,1.013492047,77.76039155,4.255847557,1.245491988,74.6788406,53.28517625,3.147167085,80.18911732,269.3078285,28.36071676,91.80925479,281.8557772,1.000764612,77.9862475,0.247355868,1.013492047,77.76039155,4.255847557,1.245491988,74.6788406,53.28517625,3.147167085,80.18911732,269.3078285,28.36071676,91.80925479,281.8557772,1.000764612,77.9862475,0.497348839,98.39641729,0.247355871,-2.38E-11,-7.31E-09,1.013492047,77.76039155,2.062970566,98.21821415,4.256075474,-7.31E-06,-1.69E-05,1.245491988,74.6788406,7.299669595,96.52158954,68.11210997,-1.121035699,-0.023577685,2.695503335,76.53444365,14.87834905,107.630159,414.0826002,63.05975728,0.226567377,11.8800015,77.67200509,18.13651548,109.8248873,487.0263302,25.44102914,0.074017671,1.000764612,2.072836324,0.006558721,1.013492047,2.10962423,0.113053801,1.245491988,2.767980464,4.308502475,2.695503335,9.101898589,90.66382958,11.8800015,13.05514093,107.7609117,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1
1.104595123,77.99869776,0.023438567,1.261413519,77.95034389,0.891408005,1.792824089,76.53131426,26.28451451,4.008177028,79.64295449,203.0155449,29.23290466,91.33686742,278.5142148,1.104595123,77.99869776,0.023438567,1.261413519,77.95034389,0.891408005,1.792824089,76.53131426,26.28451451,4.008177028,79.64295449,203.0155449,29.23290466,91.33686742,278.5142148,1.104595123,77.99869776,0.153096593,170.8360233,0.862755079,2.14E-05,0.000150291,1.261413519,77.95034389,0.944144059,170.4940601,33.82085437,0.033426906,0.006088931,1.792824089,76.53131426,5.126842546,158.8474597,1005.619133,30.0483353,0.184853583,3.57646035,76.94422209,12.64526922,129.9458513,1597.986779,74.19033322,0.147138147,12.82646237,77.69757682,17.4153966,114.3703264,815.0326167,26.50508388,0.055333971,1.104595123,0.786217131,0.173766662,1.261413519,0.953792958,0.372663433,1.792824089,1.587531451,3.010077932,3.57646035,6.739155898,79.6968996,12.82646237,12.08811686,110.4188049,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1,78,0,78,0,0,0,1
1.136377587,74.47988693,1.691444211,1.35956831,75.04475698,3.271385026,2.179901233,75.37010832,15.8178294,4.843949666,78.47800545,166.3210339,30.11086096,90.76109952,278.9150916,1.136377587,74.47988693,1.691444211,1.35956831,75.04475698,3.271385026,2.179901233,75.37010832,15.8178294,4.843949666,78.47800545,166.3210339,30.11086096,90.76109952,278.9150916,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,97.9873559,41.3283513,4.38E-108,0,1.000006893,73.99997242,0.014853349,99.62854745,48.91427263,-6.93E-10,-6.67E-09,1,1814.612594,0,1,1814.612594,0,1,1814.612594,0,1,1814.612594,0,1.000006893,1814.606339,11.35034877,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1
1.909431795,70.03883439,18.74228353,2.189459112,70.91371067,22.0759992,3.084905197,72.33270272,29.92532324,5.822414886,76.3349075,159.9041086,31.09744769,89.96485734,289.0278548,1.909431795,70.03883439,18.74228353,2.189459112,70.91371067,22.0759992,3.084905197,72.33270272,29.92532324,5.822414886,76.3349075,159.9041086,31.09744769,89.96485734,289.0278548,1.800290155,69.55627187,3.975311981,101.5582343,15.80310535,0,0,1.874879992,69.73306023,3.991082956,101.6793966,15.92874316,0,0,1.956421862,69.91090237,3.999007578,101.8014453,15.99206161,0,0,1.995554293,69.99108878,3.999990074,101.856529,15.99992059,7.94E-163,0,1.999561427,69.99910888,3.999999901,101.8620021,15.99999922,-0.000139852,-0.001290183,1.800290155,806.6926715,813016.8248,1.874879992,846.7915489,819480.4693,1.956421862,887.1294432,822737.9915,1.995554293,905.317207,823142.3096,1.999561427,907.136314,823146.354,1.800290155,69.55627187,3.975311981,101.5582343,15.80310535,0,0,1.874879992,69.73306023,3.991082956,101.6793966,15.92874316,0,0,1.956421862,69.91090237,3.999007578,101.8014453,15.99206161,0,0,1.995554293,69.99108878,3.999990074,101.856529,15.99992059,0,0,1.999554537,69.99910888,3.999999901,101.8620402,15.99999921,0,0,1
1.001716895,101.9452201,1.77995247,1.032556716,101.0198432,30.20479149,1.758594589,89.20259273,228.7995635,6.060342828,80.5698317,224.273923,31.66425552,90.34494341,284.3298891,1.001716895,101.9452201,1.77995247,1.032556716,101.0198432,30.20479149,1.758594589,89.20259273,228.7995635,6.060342828,80.5698317,224.273923,31.66425552,90.34494341,284.3298891,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-9.62E-52,0,1.071643964,102,1.35E-06,144.2497834,2.57E-12,1.03E-31,5.65E-20,4.220162396,102,1.91E-06,144.2497834,5.14E-12,-3.96E-28,-1.09E-16,1,39.0282321,0,1,39.0282321,0,1,39.0282321,2.27E-13,1.071643964,39.02836757,1.38E-05,4.220162396,39.01680972,0.087347105,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-9.62E-52,0,1.071643964,102,1.35E-06,144.2497834,2.57E-12,1.03E-31,5.65E-20,4.220162396,102,1.91E-06,144.2497834,5.14E-12,-3.96E-28,-1.09E-16,1
2.000419879,101.9726043,0.890913247,2.03175434,101.5022621,15.57854965,2.75813895,93.84246313,183.6951492,7.06018579,83.60518642,248.3426987,32.66417347,90.70175809,279.6566271,2.000419879,101.9726043,0.890913247,2.03175434,101.5022621,15.57854965,2.75813895,93.84246313,183.6951492,7.06018579,83.60518642,248.3426987,32.66417347,90.70175809,279.6566271,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,4.07E-12,9.69E-40,3.77E-28,1.071642419,102,0,144.2497834,0,-4.62E-35,0,4.220337377,102,1.91E-06,144.2497834,4.07E-12,-7.56E-28,-2.94E-16,1,39.02859783,0,1,39.02859783,0,1,39.02859783,2.27E-13,1.071642419,39.02865779,1.28E-05,4.220337377,39.01496966,0.092392063,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,4.07E-12,9.69E-40,3.77E-28,1.071642419,102,0,144.2497834,0,-4.62E-35,0,4.220337377,102,1.91E-06,144.2497834,4.07E-12,-7.56E-28,-2.94E-16,1
2.997932102,101.9817425,0.593904162,3.030237915,101.6665192,10.49229436,3.757452589,96.01349169,147.8038149,8.060010078,85.8874185,254.3036384,33.66409218,91.0373751,275.0286028,2.997932102,101.9817425,0.593904162,3.030237915,101.6665192,10.49229436,3.757452589,96.01349169,147.8038149,8.060010078,85.8874185,254.3036384,33.66409218,91.0373751,275.0286028,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,4.07E-12,-1.75E-63,-6.79E-52,1.071640836,102,0,144.2497834,0,9.74E-32,0,4.220334879,102,0,144.2497834,0,-4.19E-29,0,1,39.02894902,0,1,39.02894902,0,1,39.02894902,2.27E-13,1.071640836,39.02895527,1.23E-05,4.220334879,39.01499575,0.092270422,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,4.07E-12,-1.75E-63,-6.79E-52,1.071640836,102,0,144.2497834,0,9.74E-32,0,4.220334879,102,0,144.2497834,0,-4.19E-29,0,1
3.994743193,101.9863129,0.445295293,4.02830354,101.7493036,7.908404689,4.756652886,97.27204648,122.6811321,9.05983852,87.66588083,251.7269948,34.66402052,91.35362881,270.4614341,3.994743193,101.9863129,0.445295293,4.02830354,101.7493036,7.908404689,4.756652886,97.27204648,122.6811321,9.05983852,87.66588083,251.7269948,34.66402052,91.35362881,270.4614341,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,8.31E-75,0,1.071647245,102,1.35E-06,144.2497834,1.82E-12,-2.27E-43,0,4.220355418,102,1.91E-06,144.2497834,5.14E-12,3.02E-28,8.31E-17,1,39.02758002,0,1,39.02758002,0,1,39.02758002,0,1.071647245,39.02775098,1.29E-05,4.220355418,39.01477558,0.091648566,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,8.31E-75,0,1.071647245,102,1.35E-06,144.2497834,1.82E-12,-2.27E-43,0,4.220355418,102,1.91E-06,144.2497834,5.14E-12,3.02E-28,8.31E-17,1
4.98470477,101.9890587,0.355993005,5.02222683,101.799221,6.343746146,5.754259873,98.09369056,104.5706739,10.05938263,89.09083102,245.0978177,35.66384609,91.6521488,265.966844,4.98470477,101.9890587,0.355993005,5.02222683,101.799221,6.343746146,5.754259873,98.09369056,104.5706739,10.05938263,89.09083102,245.0978177,35.66384609,91.6521488,265.966844,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,3.64E-12,1.33E-86,0,1.07164387,102,0,144.2497834,1.82E-12,3.54E-83,0,4.221896578,102,0,144.2497834,0,-1.34E-29,0,1,39.02829409,0,1,39.02829409,0,1,39.02829409,2.27E-13,1.07164387,39.02838532,1.65E-05,4.221896578,38.99961199,0.434593261,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,3.64E-12,1.33E-86,0,1.07164387,102,0,144.2497834,1.82E-12,3.54E-83,0,4.221896578,102,0,144.2497834,0,-1.34E-29,0,1
1.001207194,60.0506278,2.123679921,1.033992164,61.3741361,55.75811726,2.088471261,79.85370264,416.6315307,9.516361289,86.03390305,298.9261709,36.07490083,90.77474795,285.5960056,1.001207194,60.0506278,2.123679921,1.033992164,61.3741361,55.75811726,2.088471261,79.85370264,416.6315307,9.516361289,86.03390305,298.9261709,36.07490083,90.77474795,285.5960056,1.000000024,60.00000043,0.002766378,84.85282245,0.000561268,3.68E-12,5.62E-08,1.000031544,60.00056621,0.100953099,84.85793687,0.388684621,3.15E-06,5.01E-05,1.052427477,60.82352001,3.774263645,88.41585643,278.0902352,3.029580873,0.048166237,3.512207699,72.1198428,13.14708428,115.395648,1199.15035,121.272063,0.267777469,13.38132445,76.37501889,17.38641217,112.6971804,757.1901536,49.82885898,0.108772317,1.000000024,5.095766919,4.43E-07,1.000031544,5.09563637,0.000552894,1.052427477,4.921001593,0.732524661,3.512207699,6.27124824,57.55551916,13.38132445,11.56557144,105.5478619,1,60,6.74E-07,84.85281374,4.55E-13,0,0,1.000000087,60,6.74E-07,84.85281374,6.43E-13,0,0,1.004431445,60,0,84.85281374,9.09E-13,1.17E-33,0,1.668941627,60,9.54E-07,84.85281374,1.29E-12,-3.00E-29,-3.30E-17,6.601209128,60,0,84.85281374,0,-1.66E-29,0,1
1,98,0,1,98,3.64E-12,1.000012909,97.99976574,0.009629222,3.867997691,89.12751838,249.0923264,32.99749158,90.99371162,278.4750459,1,98,0,1,98,3.64E-12,1.000012909,97.99976574,0.009629222,3.867997691,89.12751838,249.0923264,32.99749158,90.99371162,278.4750459,1,98,0,114.9086656,0.000561216,4.71E-64,0,1,98,1.35E-06,114.9121469,0.388550984,-3.21E-32,-3.81E-26,1.000006505,97.99975816,0.095307611,117.140154,277.7251467,-1.09E-08,-6.87E-09,2.058493185,84.69222214,16.0059082,123.6432625,1213.968177,-51.35233475,-0.093137073,12.86888408,78.0554273,17.67236743,113.8427015,761.2479501,9.743760859,0.020925666,1,17.30366182,0,1,17.30366182,5.68E-14,1.000006505,17.30358127,0.00100222,2.058493185,11.63070907,59.99946308,12.86888408,12.01146017,99.70580674,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,1.91E-06,138.5929291,3.64E-12,0,0,1.141474918,98,0,138.5929291,0,1.73E-35,0,5.30525392,98,0,138.5929291,1.82E-12,8.39E-29,0,1
1,102,0,1,102,0,1.000001531,101.9999939,2.45E-05,2.013860688,95.51946083,166.8266036,29.8622467,91.36228029,273.0704547,1,102,0,1,102,0,1.000001531,101.9999939,2.45E-05,2.013860688,95.51946083,166.8266036,29.8622467,91.36228029,273.0704547,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-1.52E-63,0,1.071660538,102,0,144.2497834,3.64E-12,6.79E-33,0,4.219972166,102,1.91E-06,144.2497834,6.56E-12,-4.26E-28,-9.56E-17,1,39.0250299,0,1,39.0250299,0,1,39.0250299,2.27E-13,1.071660538,39.02525308,1.62E-06,4.219972166,39.01875764,0.06666082,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-1.52E-63,0,1.071660538,102,0,144.2497834,3.64E-12,6.79E-33,0,4.219972166,102,1.91E-06,144.2497834,6.56E-12,-4.26E-28,-9.56E-17,1
1.999947945,102,0,1.999968767,102,0,1.99999112,101.9999969,1.23E-05,3.013858591,97.66970742,120.7846382,30.86224359,91.70696423,267.770256,1.999947945,102,0,1.999968767,102,0,1.99999112,101.9999969,1.23E-05,3.013858591,97.66970742,120.7846382,30.86224359,91.70696423,267.770256,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,-1.49E-39,-8.19E-28,1.071662217,102,1.35E-06,144.2497834,2.57E-12,-2.94E-36,-1.62E-24,4.220113685,102,1.91E-06,144.2497834,4.07E-12,-7.40E-28,-2.87E-16,1,39.02467108,0,1,39.02467108,0,1,39.02467108,0,1.071662217,39.02493767,1.85E-06,4.220113685,39.01726851,0.070515816,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,-1.49E-39,-8.19E-28,1.071662217,102,1.35E-06,144.2497834,2.57E-12,-2.94E-36,-1.62E-24,4.220113685,102,1.91E-06,144.2497834,4.07E-12,-7.40E-28,-2.87E-16,1
2.999857057,102,1.82E-12,2.999914233,102,3.64E-12,2.999972941,101.999998,8.17E-06,4.013855852,98.74854352,94.20050461,31.86224079,92.03001231,262.5870419,2.999857057,102,1.82E-12,2.999914233,102,3.64E-12,2.999972941,101.999998,8.17E-06,4.013855852,98.74854352,94.20050461,31.86224079,92.03001231,262.5870419,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-2.16E-75,0,1.07166383,102,1.91E-06,144.2497834,3.64E-12,6.28E-33,0,4.2201195,102,0,144.2497834,3.64E-12,-1.97E-28,0,1,39.02432513,0,1,39.02432513,0,1,39.02432513,0,1.07166383,39.02463476,2.16E-06,4.2201195,39.01720644,0.07042175,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,1.82E-12,-2.16E-75,0,1.07166383,102,1.91E-06,144.2497834,3.64E-12,6.28E-33,0,4.2201195,102,0,144.2497834,3.64E-12,-1.97E-28,0,1
